0.1020006462931633,0.09618229418992996,0.08121870458126068,0.1563774049282074,0.09389173984527588,0.13672927021980286,0.13122360408306122,0.10362381488084793,0.13008174300193787,0.07155263423919678,0.12041154503822327,0.13467584550380707,0.15529824793338776,0.09387895464897156,0.10062955319881439,0.09566018730401993,0.12376371771097183,0.09648467600345612,0.1178334653377533,0.13019227981567383,0.11936843395233154,0.14825686812400818,0.09128230065107346,0.1497795581817627,0.10598611831665039,0.10660836100578308,0.13263750076293945,0.08838802576065063,0.1262926459312439,0.1072162315249443,0.09220251441001892,0.1246170923113823,0.1691758930683136,0.15349337458610535,0.12133947014808655,0.16917717456817627,0.11383320391178131,0.0863536149263382,0.10915771126747131,0.09460113942623138,0.10849287360906601,0.08087234944105148,0.12859642505645752,0.09666693955659866,0.11689683049917221,0.09675203263759613,0.11444686353206635,0.09823872148990631,0.10362701117992401,0.12518690526485443,0.09279999881982803,0.113667793571949,0.12137743085622787,0.14199842512607574,0.12993235886096954,0.08957744389772415,0.13913403451442719,0.08539468050003052,0.08743277192115784,0.08814123272895813,0.11206276714801788,0.13583919405937195,0.11514651030302048,0.13009652495384216,0.11480434238910675,0.12559197843074799,0.09820188581943512,0.08871465176343918,0.11957918107509613,0.07082358002662659,0.07206796109676361,0.11367285251617432,0.12948273122310638,0.09574413299560547,0.07332202047109604,0.10170222073793411,0.09042450040578842,0.08344492316246033,0.15520958602428436,0.11521204560995102,0.1252841204404831,0.14342886209487915,0.07178856432437897,0.14240723848342896,0.06433913856744766,0.08078065514564514,0.1473037749528885,0.20285436511039734,0.11436275392770767,0.107987180352211,0.08307962119579315,0.12010474503040314,0.09769297391176224,0.1251356303691864,0.08942221105098724,0.09457938373088837,0.08453549444675446,0.09092651307582855,0.13803495466709137,0.07927092164754868,0.09176397323608398,0.0884677916765213,0.054107531905174255,0.12100430577993393,0.14075662195682526,0.10195698589086533,0.14094212651252747,0.07673673331737518,0.09450799226760864,0.11951129138469696,0.11054839193820953,0.08998333662748337,0.10494066029787064,0.09292622655630112,0.108803391456604,0.09237758070230484,0.12943464517593384,0.08508338034152985,0.08729799091815948,0.08256414532661438,0.09607165306806564,0.10316523909568787,0.10296528041362762,0.09477460384368896,0.09657552093267441,0.09341513365507126,0.12844568490982056,0.1421058177947998,0.1192355677485466,0.08175139874219894,0.10191328078508377,0.10940636694431305,0.07576783001422882,0.0846676379442215,0.12138273566961288,0.10758522152900696,0.10112680494785309,0.0915997326374054,0.08668726682662964,0.0806812047958374,0.12700283527374268,0.11331634223461151,0.1435873955488205,0.10401535034179688,0.06459489464759827,0.10647732019424438,0.07664559781551361,0.07789205759763718,0.10106291621923447,0.07626482844352722,0.08286485821008682,0.08412542194128036,0.17411968111991882,0.11194166541099548,0.08862069994211197,0.08055751770734787,0.12364846467971802,0.12436039745807648,0.10494353622198105,0.1257891207933426,0.08773665875196457,0.09622335433959961,0.0848325565457344,0.11047021299600601,0.10388804227113724,0.10681265592575073,0.09367682784795761,0.11138114333152771,0.08243126422166824,0.073232501745224,0.07561813294887543,0.07893702387809753,0.11125406622886658,0.09858705848455429,0.09530560672283173,0.12199603021144867,0.19029176235198975,0.09315062314271927,0.08262401074171066,0.08197902143001556,0.10180176049470901,0.07905308902263641,0.09047858417034149,0.1250210851430893,0.0952480137348175,0.14901386201381683,0.126547172665596,0.06000496447086334,0.11982189118862152,0.09706155955791473,0.08678629249334335,0.10063394159078598,0.07089590281248093,0.0801691934466362,0.1308215856552124,0.08321158587932587,0.07624801993370056,0.12393966317176819,0.09488572925329208
4,2,2,1,3,3,2,3,3,2,3,2,3,4,4,6,1,3,3,1,1,2,2,3,2,2,4,4,3,2,1,5,5,1,3,2,4,2,2,3,3,1,2,2,5,2,3,3,3,2,2,4,2,5,3,3,3,3,3,3,5,2,3,2,5,2,4,2,3,3,5,2,2,4,3,5,3,2,1,2,5,1,5,3,5,3,1,5,2,3,2,2,3,2,5,5,5,2,2,4,2,2,4,2,3,3,1,2,5,3,3,2,2,5,2,4,3,4,3,3,3,2,5,3,3,6,3,1,4,2,4,3,1,2,3,4,2,5,3,5,1,3,3,5,3,2,3,2,6,6,7,3,6,2,3,3,4,2,2,2,5,2,1,6,2,1,2,3,5,5,3,4,2,3,1,2,1,1,2,3,1,2,4,4,4,3,4,3,4,4,3,4,3,3,4,4,4,3,3
42,57,57,77,120,54,52,78,59,98,87,46,49,48,88,98,72,44,94,83,101,47,48,97,52,58,57,42,57,79,67,44,88,46,54,97,87,65,129,47,90,106,103,103,88,47,49,58,43,60,65,85,95,107,58,137,60,56,44,88,99,86,46,100,88,52,51,93,94,52,42,47,108,58,52,49,63,55,59,116,92,98,73,44,42,40,74,45,103,58,103,47,45,112,70,99,112,53,102,58,67,94,35,52,48,95,59,38,108,50,124,58,58,99,102,54,55,58,109,54,69,90,111,87,38,79,100,102,87,52,47,58,98,97,97,107,59,91,106,91,80,87,50,91,106,82,69,57,104,98,73,97,87,68,106,40,69,64,64,64,68,44,44,79,46,72,103,95,104,89,93,49,47,58,87,50,100,87,53,55,87,45,51,87,120,98,48,39,87,50,55,52,50,52,87,84,53,90,42
1,-1,-1,1,0,-1,1,-1,1,0,0,1,1,1,0,0,-1,-1,0,0,0,-1,1,0,1,1,-1,1,1,0,1,-1,0,-1,-1,0,0,-1,0,1,-1,0,0,0,0,-1,1,-1,1,1,-1,0,0,0,-1,0,-1,-1,-1,0,0,1,-1,0,0,1,-1,0,0,-1,-1,-1,0,1,-1,1,1,-1,1,0,0,0,1,-1,-1,-1,-1,1,0,-1,0,-1,1,0,-1,0,0,-1,0,1,-1,0,-1,1,-1,0,1,1,0,-1,0,1,1,0,0,1,1,1,0,-1,1,0,0,0,-1,-1,0,0,-1,1,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,0,0,0,1,-1,0,0,1,0,0,1,0,-1,-1,1,1,1,-1,1,-1,-1,1,-1,0,0,0,0,0,-1,-1,-1,0,1,0,0,-1,1,0,-1,-1,0,0,0,1,1,0,1,1,1,-1,-1,-1,0,-1,0,-1
